,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
72,2.957837541898092,0.07305056705500615,0.4400187333424886,0.0460343024257297,113.11288935233861,,4.350482046620703,0.013910061416592305,poly,"{'svc__C': 113.11288935233861, 'svc__class_weight': None, 'svc__degree': 4.350482046620703, 'svc__gamma': 0.013910061416592305, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7641443335084953,0.7140534682080926,0.7414731686818712,0.040736928887897456,51
73,0.8916757504145304,0.13028073640709104,0.07992029190063477,0.01907888551875793,0.7201267427496103,,5.071067034306711,0.14701825604548105,sigmoid,"{'svc__C': 0.7201267427496103, 'svc__class_weight': None, 'svc__degree': 5.071067034306711, 'svc__gamma': 0.14701825604548105, 'svc__kernel': 'sigmoid'}",0.5601585014409222,0.5903278097982709,0.5570965417867435,0.5045028818443804,0.6198984060255737,0.5898663294797687,0.5703084117292765,0.03617180746050405,88
74,1.394037127494812,0.04966791177945558,0.3000122706095378,0.01719453816491046,21.288578961273014,balanced,3.23186820651167,0.00012043684095756232,rbf,"{'svc__C': 21.288578961273014, 'svc__class_weight': 'balanced', 'svc__degree': 3.23186820651167, 'svc__gamma': 0.00012043684095756232, 'svc__kernel': 'rbf'}",0.7628782420749279,0.8403278097982708,0.8414085014409222,0.8262788184438041,0.847871781397793,0.8048229768786127,0.8205980216723884,0.029379400448361303,16
75,2.703862468401591,0.03626012666245232,0.6618272463480631,0.013447091371895138,957.8949399393362,balanced,3.913010635051882,5.1078162048074205,rbf,"{'svc__C': 957.8949399393362, 'svc__class_weight': 'balanced', 'svc__degree': 3.913010635051882, 'svc__gamma': 5.1078162048074205, 'svc__kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,94
76,2.8476065397262573,0.24096791418573052,0.7250596682230631,0.1554266724718656,0.4580537540537333,,4.708732307759579,0.01677897664375988,rbf,"{'svc__C': 0.4580537540537333, 'svc__class_weight': None, 'svc__degree': 4.708732307759579, 'svc__gamma': 0.01677897664375988, 'svc__kernel': 'rbf'}",0.7955691642651297,0.8142110951008644,0.8473523054755043,0.8838256484149856,0.8645121737607286,0.7929913294797687,0.8330769527494969,0.03448913090128147,9
77,2.876777450243632,0.42577960068089604,0.5647418896357218,0.02888431962113917,3.7018689667645286,balanced,2.5760843281268677,1.5289811218810776,rbf,"{'svc__C': 3.7018689667645286, 'svc__class_weight': 'balanced', 'svc__degree': 2.5760843281268677, 'svc__gamma': 1.5289811218810776, 'svc__kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,94
78,2.349146763483683,0.027291849330932642,0.6048564513524374,0.006127874528553981,1.2808600143783728,balanced,6.964721070975967,0.12032114094191154,rbf,"{'svc__C': 1.2808600143783728, 'svc__class_weight': 'balanced', 'svc__degree': 6.964721070975967, 'svc__gamma': 0.12032114094191154, 'svc__kernel': 'rbf'}",0.6299081412103748,0.7046559798270894,0.7152377521613833,0.6894362391930836,0.7352863899106673,0.6288385115606937,0.683893835643882,0.040887986251628095,73
79,2.9777491092681885,0.0628026392891383,0.5826359987258911,0.08827534517716489,12.171036391138058,,2.508076791538919,0.1501420647218535,rbf,"{'svc__C': 12.171036391138058, 'svc__class_weight': None, 'svc__degree': 2.508076791538919, 'svc__gamma': 0.1501420647218535, 'svc__kernel': 'rbf'}",0.54273234870317,0.682006484149856,0.7041156340057635,0.680610590778098,0.6411368015414258,0.6381412572254336,0.6481238527339578,0.05259014586043245,79
80,2.6449156999588013,0.19824458199323758,0.39468955993652344,0.04845140734823131,8.907062908859201,,6.8510462791104665,0.07872753739281557,poly,"{'svc__C': 8.907062908859201, 'svc__class_weight': None, 'svc__degree': 6.8510462791104665, 'svc__gamma': 0.07872753739281557, 'svc__kernel': 'poly'}",0.6150036023054755,0.7127161383285303,0.7555835734870316,0.7374819884726225,0.7410229462252583,0.6791004335260116,0.706818113724155,0.047821325165930906,63
81,2.539342006047567,0.04408056798272584,0.40131179491678876,0.06175751467211181,3.873370508039226,balanced,4.480022328226569,0.019498713141302464,poly,"{'svc__C': 3.873370508039226, 'svc__class_weight': 'balanced', 'svc__degree': 4.480022328226569, 'svc__gamma': 0.019498713141302464, 'svc__kernel': 'poly'}",0.6666966858789625,0.7430655619596541,0.7859329971181556,0.7749459654178674,0.7640567524960589,0.7140534682080926,0.741458571846465,0.04072881763607627,56
82,2.3773235082626343,0.04050264818554185,0.31885282198588055,0.03823128734352277,848.1392555488582,,3.390816077660839,0.03703365281474804,poly,"{'svc__C': 848.1392555488582, 'svc__class_weight': None, 'svc__degree': 3.390816077660839, 'svc__gamma': 0.03703365281474804, 'svc__kernel': 'poly'}",0.7045208933717579,0.8030439481268012,0.8424891930835735,0.8476224783861672,0.7994394815204063,0.8033778901734104,0.8000823141103529,0.0469227042922241,28
83,2.9087791442871094,0.05313213781086907,0.6306385199228922,0.022382559689630217,29.544547110273555,,6.848379737281622,0.01539328432275585,rbf,"{'svc__C': 29.544547110273555, 'svc__class_weight': None, 'svc__degree': 6.848379737281622, 'svc__gamma': 0.01539328432275585, 'svc__kernel': 'rbf'}",0.7641390489913544,0.8285302593659943,0.8656340057636887,0.8821145533141211,0.8728323699421964,0.8059971098265896,0.8365412245339908,0.04179226200368697,7
84,2.9872812032699585,0.061251755649487746,0.39338525136311847,0.02005723965227108,2.7210543204891144,,6.523914841437643,1.9988904805099688,poly,"{'svc__C': 2.7210543204891144, 'svc__class_weight': None, 'svc__degree': 6.523914841437643, 'svc__gamma': 1.9988904805099688, 'svc__kernel': 'poly'}",0.6150036023054755,0.7127161383285303,0.7555835734870316,0.7374819884726225,0.7410229462252583,0.6791004335260116,0.706818113724155,0.047821325165930906,63
85,2.6804629961649575,0.2128338212806563,0.33558813730875653,0.035411291931771956,98.45369752683615,balanced,3.223696427972321,1.7062985698175872,poly,"{'svc__C': 98.45369752683615, 'svc__class_weight': 'balanced', 'svc__degree': 3.223696427972321, 'svc__gamma': 1.7062985698175872, 'svc__kernel': 'poly'}",0.7045208933717579,0.8030439481268012,0.8424891930835735,0.8476224783861672,0.7994394815204063,0.8033778901734104,0.8000823141103529,0.0469227042922241,28
